good,id
1,6637134
1,6637955
1,6645047
1,6645974
1,6646337
1,6646724
1,6646990
1,6647471
1,6647819
1,6694936
1,6695311
1,6696205
1,6696640
1,6697199
1,6697632
1,6698194
1,6698657
0,6699165
0,6700240
0,6704899
0,6705472
0,6706319
1,6707236
1,6707669
1,6708146
1,6708714
0,6710031
0,6714757
1,6715162
1,6715625
0,6716094
1,6716572
1,6716903
1,6717420
0,6717905
1,6718355
0,6718859
1,6719409
1,6719861
1,6720164
1,6724946
1,6725443
1,6725859
0,6726824
0,6727240
1,6727723
0,6728124
1,6728641
0,6729115
1,6729559
1,6729970
0,6734864
0,6735379
1,6735788
1,6736224
0,6736658
0,6737441
1,6738315
0,6738736
1,6739186
0,6740010
1,6754660
1,6764821
0,6765326
1,6784718
0,6785114
1,6785621
1,6786213
1,6786662
1,6787161
0,6787621
0,6788168
1,6788608
1,6789178
1,6789781
0,6794917
0,6795361
1,6804868
0,6805320
0,6805750
1,6806368
1,6806840
1,6807294
1,6808001
1,6808473
1,6809084
0,6809546
0,6814710
1,6815061
0,6815542
1,6815938
0,6816404
1,6816944
0,6817508
1,6818059
1,6818441
0,6819166
1,6819661
1,6824622
1,6825185
1,6825884
1,6826301
1,6827132
0,6827574
0,6827987
1,6829123
0,6829687
0,6834879
0,6835353
1,6835850
1,6836448
1,6836920
1,6838872
1,6839413
1,6844712
0,6845389
1,6855016
0,6874728
0,6875225
1,6875728
1,6876127
1,6876619
1,6877098
0,6877767
1,6878197
1,6878686
1,6884941
1,6885382
1,6885826
1,6886319
1,6886848
1,6887364
1,6887824
1,6888279
1,6888765
1,6889174
0,6889579
0,6890017
1,6894862
1,6895390
0,6895883
0,6896310
1,6896739
1,6897769
1,6898195
1,6898630
0,6899393
1,6899782
1,6904722
1,6905298
1,6905800
0,6906334
1,6906866
1,6907261
1,6907700
0,6908061
1,6908646
1,6909092
0,6909507
1,6909903
1,6915179
0,6915622
0,6916095
1,6916566
0,6917046
1,6917431
1,6917796
1,6918335
0,6918742
0,6919211
1,6919582
0,6920046
0,6925480
1,6926022
1,6926628
1,6927066
1,6927604
1,6928119
0,6928575
1,6928989
1,6929415
0,6929833
0,6934624
1,6935003
1,6935479
0,6936269
0,6936872
0,6937365
1,6937889
1,6938234
0,6938622
1,6939084
1,6939796
1,6954703
0,6955148
1,6955703
1,6956147
0,6965165
1,6965532
1,6966009
1,6974687
1,6975078
0,6975472
0,6975921
1,6994668
0,6994975
1,6995881
1,6996228
1,7004966
1,7005432
1,7005937
1,7014704
1,7015099
0,7015594
0,7044677
1,7045456
0,7046065
1,7046468
1,7046892
0,7047364
1,7047728
0,7048055
1,7048355
0,7048784
0,7049185
0,7049781
0,7050152
0,7050493
1,7050938
0,7051429
1,7051889
1,7052202
1,7052614
0,7052979
0,7053865
1,7054217
1,7054760
1,7055176
1,7055698
1,7056115
1,7057074
0,7057478
0,7057776
1,7058132
0,7058531
0,7058883
1,7059306
1,7059793
1,7060242
1,7060738
1,7061250
0,7061750
1,7062203
1,7062626
0,7062951
1,7063467
1,7063853
0,7064233
1,7064663
1,7065170
1,7065795
1,7066324
1,7066777
1,7067333
1,7067731
1,7068003
1,7068308
1,7068609
1,7069008
1,7069573
0,7069894
1,7070247
1,7070680
0,7071175
1,7071652
0,7071992
1,7072430
1,7072815
1,7073281
1,7073728
1,7074097
1,7074468
1,7074961
1,7075264
1,7075697
0,7076149
1,7076558
1,7077023
1,7077437
1,7077801
0,7078122
1,7078487
1,7078941
0,7079553
1,7080004
1,7080289
1,7080672
0,7081133
1,7082018
1,7082464
1,7082770
0,7083172
0,7083673
1,7083996
1,7084411
1,7084784
1,7085264
0,7085742
0,7086130
1,7086539
1,7086844
0,7087269
0,7087662
1,7088080
1,7088514
0,7088853
1,7089261
1,7089902
0,7090291
1,7090693
0,7091087
0,7091534
1,7091995
1,7092461
1,7092856
0,7093275
1,7093643
0,7094035
0,7094363
1,7094683
0,7095018
1,7095460
0,7096000
1,7096473
0,7096905
1,7097447
0,7097799
1,7098119
0,7098486
0,7098845
1,7099199
1,7099862
1,7100259
1,7100842
1,7101260
1,7101730
1,7102187
1,7102634
0,7103017
1,7103902
0,7104353
1,7124562
1,7174880
0,7194791
1,7214575
1,7254642
1,7255027
1,7255459
1,7255876
0,7256706
0,7257139
1,7265002
0,7265342
1,7265718
1,7266063
1,7266476
1,7267013
1,7274698
1,7275047
1,7275361
1,7276204
1,7276604
1,7277107
1,7284914
0,7285283
0,7285635
0,7286090
1,7286380
1,7294746
0,7295114
1,7295617
1,7296029
0,7296533
0,7296933
0,7304807
1,7305171
1,7305661
1,7306007
1,7306437
1,7307161
0,7324846
1,7334864
1,7335233
1,7335622
1,7336097
0,7336542
0,7336968
1,7337430
1,7337818
1,7338662
1,7339043
1,7339442
0,7339822
1,7340253
0,7341133
1,7341547
0,7343110
0,7344784
1,7345329
1,7345604
0,7354659
1,7355060
0,7355517
1,7355901
0,7364739
1,7365121
1,7366675
1,7367149
0,7367607
1,7368611
1,7369131
1,7369546
1,7370068
0,7370426
0,7370774
0,7371179
0,7371507
1,7372005
0,7372512
1,7373024
1,7374916
1,7375803
0,7376398
1,7377233
0,7377582
1,7377890
1,7378408
0,7378869
0,7379257
0,7379709
1,7380501
0,7380981
0,7381455
0,7381898
1,7382322
0,7382743
1,7383179
0,7385042
1,7385582
1,7386444
1,7386957
0,7387310
1,7387735
0,7388075
1,7388564
0,7388904
1,7389216
0,7389627
0,7389996
1,7390368
1,7434800
0,7435194
0,7435675
0,7436120
1,7436557
1,7436969
1,7437422
0,7437781
0,7438247
1,7438698
1,7439552
1,7440022
1,7440482
1,7440976
0,7441341
1,7444897
1,7445274
1,7446160
0,7446617
0,7447129
1,7447480
1,7447890
0,7448220
1,7448692
1,7449084
1,7449538
0,7449936
1,7450769
1,7454904
1,7455349
1,7455848
1,7456308
1,7456733
1,7457093
1,7485463
1,7494863
1,7495379
1,7495806
1,7504580
1,7504988
1,7505650
1,7514753
0,7515215
1,7524604
1,7524967
0,7534722
1,7535108
0,7535467
0,7535897
0,7565015
1,7574807
1,7584678
0,7595157
1,7605080
1,7614869
0,7615834
1,7616236
0,7616704
1,7617016
1,7617362
0,7617771
1,7618226
1,7618544
1,7618886
0,7619269
0,7619598
0,7619893
1,7624776
0,7625132
1,7625586
1,7626562
1,7626993
1,7627479
1,7627811
1,7628099
1,7628367
0,7628738
1,7629151
1,7629470
0,7629755
1,7635150
0,7635556
0,7635941
1,7636677
1,7637150
1,7637511
0,7638105
0,7638339
1,7638682
1,7639126
1,7639472
1,7639891
1,7644916
0,7645670
1,7646163
1,7646658
1,7647146
1,7647575
1,7648335
1,7648689
0,7649119
1,7649530
0,7649806
0,7654619
1,7655207
1,7655734
1,7656186
1,7656948
1,7657732
1,7658327
1,7658635
0,7659102
0,7659455
0,7659818
0,7664779
1,7665579
0,7665921
1,7666346
1,7666800
1,7667175
0,7667573
1,7667963
1,7668360
0,7668652
1,7669015
0,7669365
1,7669620
1,7670078
1,7674858
1,7675261
0,7676162
1,7676606
1,7677154
0,7677576
0,7678066
0,7678432
1,7678890
0,7679253
1,7679575
1,7679898
0,7680373
1,7680872
0,7681338
1,7684741
1,7685134
1,7685568
1,7686001
1,7686366
1,7686973
1,7687398
1,7687862
1,7688271
1,7688692
1,7689105
0,7689553
0,7690016
1,7691255
1,7694576
0,7694949
1,7695875
1,7696145
0,7697012
0,7697529
0,7697910
0,7698332
0,7698632
1,7699111
1,7699527
1,7699829
1,7700311
1,7700749
1,7701089
0,7701495
1,7704924
1,7705207
1,7705603
1,7706026
1,7706420
0,7707064
1,7707423
0,7707813
0,7708560
0,7708993
1,7709385
1,7709940
1,7710354
1,7710792
0,7714672
0,7715932
1,7716344
1,7716899
1,7717418
1,7717818
1,7718307
0,7718756
1,7719180
1,7719589
1,7720401
0,7720810
1,7721273
1,7724730
1,7725088
1,7725422
1,7726224
1,7727277
1,7727698
1,7728010
0,7728490
1,7728993
0,7730087
1,7730504
0,7731016
0,7731374
1,7814588
0,7864574
1,7874696
0,7905442
1,7915317
0,7915806
0,7916203
0,7916585
0,7916982
0,7917412
0,7924895
0,7925255
0,7925636
1,7925915
0,7926667
1,7934710
1,7935131
0,7935494
1,7935878
1,7936301
1,7936633
0,7937041
1,7944741
0,7945236
1,7945666
1,7946004
0,7946418
1,7946815
0,7947162
1,7954673
1,7955141
1,7955632
0,7955994
1,7956453
1,7956854
1,7957226
0,7974702
1,8014858
1,8024731
1,8025111
1,8044582
0,8044958
0,8054603
1,8054958
1,8055378
1,8064890
1,8065376
0,8094872
1,8095231
0,8095649
1,8096001
1,8114964
1,8115479
1,8115924
1,8116300
0,8116752
1,8117125
1,8117533
1,8117993
1,8118395
1,8124957
1,8125362
0,8126148
0,8126558
1,8126876
1,8127262
1,8127660
1,8128099
1,8134578
1,8135048
1,8135466
0,8136009
1,8136873
1,8137209
1,8138123
1,8144641
1,8145664
0,8146084
0,8146446
0,8146856
1,8147162
1,8147509
0,8148037
1,8148490
0,8154812
1,8155196
0,8155613
1,8156053
1,8156417
0,8156847
0,8157238
1,8158107
1,8158524
1,8185172
0,8185517
0,8194949
1,8205049
1,8205349
1,8214930
1,8215425
0,8224956
0,8234599
0,8235115
1,8244786
1,8264704
1,8265219
1,8265613
0,8266048
1,8274853
1,8275271
1,8276112
1,8285020
1,8285430
1,8285847
0,8294664
1,8295003
1,8295742
0,8304603
1,8304994
1,8305356
1,8305729
0,8306235
1,8314746
1,8315175
1,8315612
1,8316441
1,8355991
1,8365528
1,8365898
1,8366287
1,8374712
1,8375149
1,8375639
1,8376271
1,8384974
1,8385487
1,8386239
0,8394615
0,8395031
1,8395462
0,8395874
1,8396411
1,8404818
1,8405356
0,8405839
1,8406429
1,8414609
0,8454611
1,8474922
1,8484608
1,8485154
1,8494880
0,8495192
0,8504872
1,8515074
1,8524938
0,8534736
1,8535421
1,8536098
1,8544903
0,8545325
1,8554684
1,8555277
0,8555711
1,8556489
1,8556945
1,8557428
0,8557851
0,8558429
0,8558946
1,8559473
0,8559979
1,8560792
1,8561135
0,8564930
1,8565368
1,8565784
0,8566745
0,8567270
0,8567587
1,8567983
1,8568389
1,8569562
1,8569949
0,8570989
0,8571460
1,8575070
0,8575447
1,8575880
1,8576698
0,8577046
0,8577503
1,8577933
1,8578490
1,8579537
0,8579941
1,8580501
1,8580992
1,8584681
0,8585654
1,8586117
1,8587491
1,8587848
1,8588360
1,8588939
0,8589224
0,8589793
1,8590235
1,8590585
1,8591087
1,8594954
1,8595450
0,8595886
0,8596271
1,8597173
0,8597654
0,8598759
1,8599430
1,8600361
0,8600888
0,8601264
0,8605057
1,8605572
0,8605953
0,8606453
1,8606857
1,8607257
1,8607681
0,8609063
1,8609436
1,8609904
1,8610311
1,8610694
1,8614715
1,8615207
1,8615624
0,8616153
1,8616495
0,8616927
1,8617261
0,8617653
1,8618202
1,8618641
1,8619000
0,8619373
1,8619797
1,8620243
0,8624940
1,8625370
1,8626208
1,8626575
1,8627000
1,8627450
1,8628773
1,8629253
0,8629763
0,8630167
1,8634950
0,8635501
1,8635833
1,8636230
0,8636664
1,8637061
0,8637389
1,8637715
1,8638228
1,8638673
0,8639133
1,8639615
1,8640120
1,8644715
1,8645740
0,8646211
1,8646577
0,8646919
1,8647644
0,8648103
1,8648564
1,8648946
0,8649455
1,8649935
1,8654670
1,8655051
1,8655439
0,8655894
1,8656356
0,8656672
1,8657120
0,8657600
0,8658155
1,8658483
1,8658941
1,8659312
0,8659858
1,8665553
1,8665938
1,8666293
1,8666599
1,8666990
1,8667369
1,8667793
1,8668339
1,8668803
1,8669373
1,8669787
0,8670151
0,8714630
0,8755283
0,8755800
1,8756216
0,8765013
0,8765489
0,8766029
0,8774676
1,8775111
0,8775678
1,8776127
0,8785360
1,8785860
1,8794742
1,8795218
1,8795687
0,8796121
1,8804914
0,8805323
0,8805948
0,8814697
0,8815338
1,8815954
1,8824650
1,8834706
0,8835060
1,8835481
1,8836028
1,8836391
0,8844752
1,8845229
1,8845663
0,8846020
1,8846361
1,8854659
1,8855092
1,8855531
1,8856045
0,8856514
1,8864895
0,8865343
0,8865904
1,8866342
1,8874649
1,8875043
1,8875462
0,8875923
0,8876336
1,8884563
1,8885027
0,8885525
1,8886356
0,8886706
0,8895162
1,8895684
1,8896063
1,8905115
1,8905529
1,8905980
1,8914724
1,8915125
0,8915552
1,8915984
1,8916348
1,8925066
0,8925510
0,8925939
1,8934593
1,8934992
1,8935414
1,8936175
0,8944843
1,8945375
1,8946049
1,8954640
0,8955003
1,8955453
1,8955835
1,8956204
1,8956599
1,8957486
1,8957941
1,8958390
1,8958777
1,8960026
1,8961186
0,8961913
0,8964614
1,8964954
1,8965315
0,8966128
1,8966478
1,8966892
0,8967293
1,8967739
0,8968116
1,8969024
0,8969518
1,8970408
1,8970905
1,8971334
0,8971763
1,8972238
0,8975013
1,8975389
0,8975843
0,8976261
0,8976605
1,8977122
0,8977451
1,8977860
1,8978238
0,8978742
1,8979192
1,8979559
1,8980130
1,8980803
0,8981263
0,8981633
0,8982141
1,8984664
1,8985027
1,8985489
1,8985960
1,8986317
1,8987078
0,8987366
1,8987782
1,8988598
0,8989010
1,8989473
1,8989980
1,8990480
1,8990942
1,8991409
1,8991879
1,8994925
1,8995411
0,8996238
1,8996629
0,8997100
1,8997602
1,8998039
1,8998567
1,8999124
1,8999502
1,8999925
1,9000436
1,9000900
1,9001369
1,9001933
1,9004708
0,9005142
0,9006192
0,9007004
1,9008239
1,9009153
1,9009563
1,9011006
1,9011376
1,9011836
1,9024604
0,9025354
1,9025944
0,9026386
1,9026843
1,9027062
1,9027587
1,9028042
0,9028457
1,9034967
0,9035738
1,9036068
1,9036398
1,9036867
1,9037393
1,9037856
0,9038269
1,9044777
1,9045231
1,9045732
0,9046676
1,9047161
0,9047609
1,9048400
1,9055174
0,9055598
1,9056041
0,9056465
0,9056871
0,9057349
1,9057741
1,9058176
0,9064617
0,9065106
1,9065608
1,9066015
1,9066448
1,9066851
1,9067215
1,9067708
1,9068118
0,9074644
0,9075070
0,9075522
1,9076343
1,9076831
1,9077179
0,9077631
1,9078070
1,9095185
1,9124609
1,9125079
1,9134672
1,9135026
1,9135307
1,9144911
1,9154842
1,9155300
0,9164905
1,9165400
1,9174920
0,9184910
1,9185262
0,9185751
0,9186266
0,9187249
1,9187680
1,9188044
0,9188424
1,9188962
1,9189293
0,9194906
1,9195431
0,9196418
1,9196859
1,9197359
1,9197759
1,9198215
1,9198596
1,9199096
1,9199527
0,9204821
0,9205307
0,9206275
1,9206848
1,9207312
1,9207774
1,9208219
1,9208654
1,9209592
0,9214821
0,9215996
0,9216348
0,9216753
1,9217199
1,9217600
0,9217989
1,9218358
1,9219322
0,9219831
1,9224905
1,9225255
0,9226148
1,9226627
1,9227061
0,9227481
0,9227944
0,9228256
1,9229076
0,9229572
0,9235148
0,9235563
1,9236024
1,9236585
1,9237358
0,9237803
1,9238189
1,9238559
1,9239039
1,9239494
1,9244739
0,9255072
0,9264827
1,9265195
0,9274867
1,9284589
1,9284996
1,9294786
0,9324641
0,9374769
1,9384589
0,9385037
1,9395077
1,9404791
1,9405210
0,9415013
1,9424773
1,9425150
1,9435032
0,9454623
0,9454956
0,9474591
1,9474931
0,9484717
0,9485118
1,9514598
0,9524713
0,9534725
1,9544710
0,9554680
1,9574896
1,9584981
0,9594886
1,9614804
0,9624817
1,9634788
0,9644895
0,9645369
0,9645750
0,9646315
1,9654596
0,9655049
1,9655428
0,9656029
1,9656595
1,9665150
1,9665641
0,9666398
1,9675416
0,9684569
0,9685068
1,9685605
1,9686287
1,9694840
0,9695343
1,9695776
1,9696353
1,9704781
1,9705329
0,9705919
1,9706369
0,9714729
1,9715244
1,9715873
0,9724739
0,9725853
0,9734921
0,9735532
1,9736034
1,9736623
0,9744872
1,9745310
1,9745769
1,9746379
1,9754692
1,9754972
0,9755399
1,9756537
1,9764888
1,9765338
1,9765851
1,9766284
1,9766723
0,9767225
0,9768261
1,9774810
1,9775446
1,9776046
0,9776632
0,9777140
1,9777577
1,9778205
1,9784733
1,9785257
0,9785752
1,9786277
1,9786863
1,9787358
1,9787931
1,9794620
0,9795021
1,9795500
1,9795897
1,9796279
0,9796752
1,9797152
1,9797680
1,9804752
0,9805154
0,9805719
1,9806250
1,9806694
0,9807197
0,9807559
0,9808126
0,9814600
0,9815108
0,9815635
1,9816233
1,9816788
1,9817380
1,9817965
0,9824667
0,9825120
1,9825765
1,9826294
0,9826713
0,9827118
0,9827533
0,9827879
1,9828305
1,9834996
0,9835516
1,9835993
1,9836420
1,9836773
1,9837196
0,9837586
1,9838135
0,9844598
1,9845088
1,9846007
1,9846532
0,9846931
1,9847621
0,9848148
1,9848492
0,9854922
0,9855421
1,9855912
0,9856415
0,9856890
1,9857266
0,9864919
1,9865368
1,9865824
1,9866274
0,9867170
1,9867741
0,9875341
0,9875860
0,9876298
0,9877042
1,9877541
1,9877961
1,9914902
1,9934654
1,9954692
1,9984600
1,10024719
1,10054619
0,10064942
0,10065931
0,10066270
0,10066836
0,10067319
1,10067935
1,10068339
1,10068826
1,10069280
1,10069685
0,10070472
1,10071351
0,10071806
1,10072301
1,10072721
1,10073173
1,10073730
1,10075280
1,10075671
1,10076089
1,10076502
1,10076897
1,10077870
1,10078513
1,10078928
1,10079338
0,10079715
0,10080194
1,10080730
0,10081283
1,10081800
1,10082226
1,10082646
1,10083053
1,10083468
1,10084735
0,10085193
1,10086167
0,10086592
0,10087163
0,10087700
0,10088189
1,10088661
0,10089168
0,10089508
1,10089901
1,10090339
1,10090596
1,10091487
1,10091909
1,10092307
1,10092676
0,10093085
1,10093872
1,10094894
0,10095282
1,10095945
0,10096374
1,10096800
1,10097341
0,10097879
1,10098234
0,10099035
1,10099417
1,10099779
0,10100137
0,10100667
0,10101068
1,10101546
0,10102009
1,10102503
0,10102913
0,10103383
0,10103761
1,10105019
1,10105541
0,10106036
1,10106580
0,10106949
1,10107966
1,10108451
1,10109050
1,10109431
1,10109746
1,10110531
1,10111035
1,10111450
1,10111956
0,10112350
1,10112833
1,10113286
0,10113723
1,10114956
1,10115419
0,10115933
0,10117433
1,10118406
0,10118844
1,10119273
1,10119696
0,10120075
1,10120468
1,10120976
0,10121311
1,10121691
0,10122098
0,10122507
0,10122896
1,10123424
0,10123803
1,10125066
1,7342521
1,7342944
1,7343362
1,7345172
1,7345450
1,7354835
0,7355274
0,7355684
1,7356142
0,7364960
0,7365356
1,7365864
1,7366392
0,7367358
1,7367894
1,7368452
0,7368863
0,7369395
1,7369784
1,7370240
1,7370580
1,7370942
1,7371368
1,7371765
1,7372270
1,7372745
0,7374790
1,7375170
0,7375701
1,7376568
0,7377019
1,7377725
0,7378168
1,7378647
1,7379054
1,7379923
1,7381208
1,7381635
1,7382102
1,7382495
1,7382972
1,7384825
1,7385272
1,7385791
0,7386271
1,7386692
1,7387155
1,7387520
0,7387954
0,7388279
1,7388774
1,7389039
1,7389391
0,7389802
0,7414572
0,7415264
1,7434592
1,7435005
0,7435402
0,7435939
1,7436427
0,7437208
0,7438013
0,7438467
1,7438940
1,7439360
1,7439757
1,7440200
1,7440717
0,7444726
1,7445117
1,7445444
1,7445914
1,7446386
1,7446831
1,7447297
1,7448081
0,7448441
0,7449286
1,7449723
1,7450088
1,7450505
1,7450920
1,7454671
0,7455621
0,7456039
0,7456518
1,7456938
0,7484737
1,7485224
0,7494587
1,7495184
0,7495621
1,7504783
0,7505209
1,7514599
0,7514965
1,7515435
0,7524747
1,7525164
0,7525497
1,7535280
1,7535756
1,7536084
1,7564768
1,7574631
1,7575031
1,7584891
1,7594925
0,7604694
1,7605348
1,7615169
1,7615644
1,7616002
0,7616389
1,7616816
0,7617211
1,7617539
0,7618406
1,7618683
1,7619055
0,7619717
1,7624961
0,7625311
1,7625783
1,7626325
0,7626778
1,7627290
0,7628259
0,7628536
1,7628957
0,7629289
1,7629662
1,7629968
1,7634912
1,7635367
1,7635747
1,7636523
1,7636890
0,7637341
1,7637693
0,7637976
0,7638220
1,7638504
0,7638891
1,7639660
1,7644672
1,7645124
1,7645470
0,7645876
1,7646420
1,7646852
0,7647365
1,7647784
1,7648147
1,7648498
1,7648950
1,7649341
1,7649674
0,7649998
1,7654877
1,7655452
0,7656378
0,7656768
0,7657147
1,7657597
1,7658148
1,7659277
1,7659644
1,7660038
0,7664990
1,7665375
1,7665728
1,7666154
0,7666576
1,7667393
1,7667767
0,7668187
0,7668472
1,7668867
1,7669206
0,7675076
0,7675453
1,7675936
1,7676392
1,7676896
1,7677314
1,7677800
0,7678231
0,7678602
1,7679046
0,7679405
0,7679702
0,7680629
1,7681041
1,7684577
0,7686198
0,7686722
0,7687239
1,7687642
1,7688056
1,7688484
1,7688825
0,7689296
1,7690223
0,7690723
1,7691108
0,7691445
1,7694752
0,7695120
0,7695705
0,7696000
1,7696303
1,7696790
1,7697257
1,7697732
1,7698490
1,7698843
0,7699277
1,7700061
1,7700519
0,7700961
1,7701303
0,7704745
1,7705071
1,7705428
1,7705780
0,7706828
1,7707238
0,7707646
1,7708024
1,7708414
1,7709189
1,7709732
0,7710104
1,7710561
1,7711351
1,7711612
0,7714949
0,7716168
0,7716646
1,7717121
0,7717597
1,7718039
0,7718537
1,7718958
1,7719386
0,7719761
1,7720143
0,7720609
0,7721005
1,7724913
0,7725259
1,7726033
1,7726488
1,7727091
0,7727491
0,7727843
0,7728202
1,7728753
0,7729198
1,7729779
1,7731188
1,7731588
1,7834705
1,7854622
1,7864731
1,7904757
1,7905223
0,7915146
0,7915573
1,7916404
0,7916789
0,7917179
0,7925049
1,7925476
0,7925776
1,7926065
1,7926444
0,7926826
0,7934849
1,7935301
1,7935670
0,7936114
1,7936467
1,7937185
1,7944951
0,7945426
1,7945836
1,7946236
1,7946969
0,7947303
1,7954940
0,7955797
1,7956295
0,7956685
0,7964700
0,8014655
1,8015026
1,8015384
1,8024959
0,8025347
0,8034911
1,8035275
0,8044810
1,8045247
0,8054753
1,8055188
1,8065108
1,8094683
1,8095057
0,8095829
1,8096194
1,8114736
1,8115224
0,8115688
1,8116559
0,8117308
0,8117751
1,8118192
1,8125173
1,8125579
0,8126024
1,8126402
1,8126728
0,8127090
0,8127422
1,8127907
1,8128358
0,8134787
1,8135241
1,8135723
1,8136225
1,8136632
1,8137026
1,8137483
1,8137933
0,8138338
1,8145483
0,8145882
1,8146242
1,8146653
0,8147015
0,8147304
1,8147791
0,8148345
1,8154683
0,8154968
0,8155459
1,8155836
1,8156583
1,8157443
1,8157952
1,8158334
0,8184702
1,8185021
0,8185345
1,8194666
0,8195235
1,8204792
1,8205199
1,8214690
0,8215144
1,8224712
0,8225203
1,8235432
1,8265028
1,8265443
0,8265836
1,8266301
0,8274634
0,8275034
0,8275491
1,8275896
0,8276249
0,8284836
1,8285253
0,8285636
1,8286098
0,8294873
1,8295580
1,8295889
1,8305130
0,8305541
1,8305993
1,8306441
1,8314999
0,8315428
1,8315811
1,8316196
1,8354733
1,8355201
1,8355694
1,8356218
1,8356636
1,8364852
1,8365302
1,8366153
0,8366576
0,8374939
1,8375409
1,8375944
1,8376531
0,8384804
1,8385223
1,8385678
1,8386034
1,8386432
1,8394798
1,8395251
1,8395683
1,8396640
1,8405037
0,8405605
1,8406166
1,8474675
0,8494673
1,8495063
1,8504663
1,8505160
1,8514912
1,8524651
0,8525166
1,8535047
0,8535824
1,8544703
1,8545108
0,8555040
0,8555508
1,8555895
1,8556304
1,8556771
0,8557205
1,8557664
1,8558142
0,8559723
1,8560208
0,8560952
1,8564693
1,8565147
1,8565619
1,8566033
1,8566474
0,8567016
1,8567455
1,8567758
0,8568131
1,8568706
0,8569290
0,8569745
0,8570782
1,8571230
1,8574820
1,8575274
0,8575700
0,8576087
0,8576547
0,8576840
1,8577252
1,8577716
1,8578238
1,8578784
1,8579271
1,8579746
1,8580205
1,8580733
1,8581194
1,8584912
0,8585847
0,8586352
1,8586776
1,8587176
1,8587674
1,8588110
1,8588578
1,8589102
0,8589517
1,8590037
0,8590384
1,8590848
0,8594727
1,8595718
0,8596528
1,8597486
0,8597942
1,8598498
1,8599146
1,8599624
1,8600101
0,8600629
1,8601067
0,8604750
1,8605312
1,8605706
0,8606157
0,8606692
0,8607053
1,8607509
1,8607835
0,8608232
0,8608724
0,8609298
0,8609674
1,8610125
1,8610480
1,8611130
1,8614898
1,8615366
0,8615849
1,8616337
1,8616697
0,8617102
0,8617424
1,8618429
1,8618850
0,8619175
1,8619535
1,8619991
0,8624682
1,8625249
1,8625991
1,8626374
0,8627230
1,8628102
1,8628649
1,8628999
1,8629525
1,8630001
1,8634737
0,8635681
1,8636029
0,8636438
1,8636865
1,8637221
1,8637572
1,8637990
1,8638456
1,8638881
1,8639901
0,8640320
1,8644985
1,8645532
0,8646047
1,8646433
0,8646736
0,8647090
1,8647447
0,8648342
0,8648746
1,8649197
1,8649735
1,8654848
1,8655231
1,8656166
0,8656534
1,8656887
0,8657388
1,8657822
0,8659070
1,8660066
1,8664900
1,8665389
1,8665750
1,8666152
0,8666420
1,8666824
0,8667173
1,8667566
1,8668089
0,8669989
0,8694571
1,8734623
1,8755025
0,8755547
1,8756005
1,8764773
0,8765260
0,8765799
0,8766200
1,8774886
1,8775397
0,8775931
0,8784674
1,8785158
1,8786138
1,8794991
0,8795436
1,8795850
1,8796297
0,8805089
0,8806185
1,8814896
0,8815631
0,8816238
1,8825087
1,8825449
1,8834837
1,8835269
1,8835699
1,8836188
0,8836602
1,8844948
1,8845480
1,8845843
1,8846186
1,8846573
1,8855303
1,8855814
0,8856251
1,8864654
0,8865116
1,8866166
1,8866538
1,8874873
1,8875212
1,8875631
1,8876140
0,8876578
1,8884806
0,8885320
1,8885697
0,8886170
0,8886494
0,8894800
1,8895413
0,8904892
0,8905707
0,8906225
1,8914920
1,8915352
1,8915785
0,8916179
1,8924918
0,8925289
1,8925705
1,8926162
1,8934770
1,8935212
0,8935606
1,8935975
1,8944587
1,8945098
1,8945529
1,8945827
0,8946315
1,8954833
0,8955683
0,8956016
1,8956369
0,8956901
1,8957289
1,8958144
0,8958537
1,8959002
1,8959383
1,8959839
0,8960186
0,8961447
0,8961786
0,8962122
1,8964762
1,8965179
0,8965439
1,8965946
1,8966280
1,8967589
0,8967894
1,8968302
1,8968781
1,8969259
0,8969692
1,8970144
1,8970681
1,8971128
1,8971561
0,8972031
1,8974741
1,8975241
1,8975648
1,8976092
1,8976389
0,8976873
1,8977288
1,8978089
1,8978487
0,8978949
1,8979403
1,8979789
1,8980421
0,8981079
0,8981436
0,8981850
0,8982356
1,8984822
1,8985234
1,8985760
1,8986160
0,8986943
0,8987212
1,8987598
0,8988443
1,8988805
0,8989233
0,8989691
0,8990192
0,8990677
1,8991176
0,8991626
1,8995571
1,8996019
0,8997346
0,8997779
0,8998279
0,8998831
1,8999298
1,8999685
1,9000201
0,9000714
1,9001727
1,9002148
0,9005266
1,9005713
0,9006050
1,9006365
0,9006777
1,9007148
0,9007608
1,9007978
1,9008454
1,9008907
0,9009306
1,9009804
1,9010342
1,9010733
1,9011257
1,9011612
1,9012102
0,9024801
1,9025195
1,9025615
1,9026610
1,9026945
0,9027351
1,9027761
1,9028223
0,9034751
1,9035562
1,9035897
1,9036197
1,9036637
0,9037040
0,9037658
0,9038097
1,9038456
1,9044893
1,9045446
0,9046055
1,9046420
1,9046960
1,9047424
0,9047776
0,9048212
1,9054569
0,9054988
1,9055367
0,9055838
1,9056250
1,9056718
0,9057116
1,9057567
0,9058356
0,9064819
1,9065366
0,9065808
1,9066241
1,9066704
1,9067018
0,9067946
1,9068337
0,9074877
1,9075284
1,9075762
1,9076120
1,9076629
0,9076999
1,9077780
0,9078273
1,9094927
0,9104764
1,9115164
